REPORTID,ID,KATEGORIE,SORTIERUNG,TEXT
"186e62769ecroot","372723611046547","Selbstkompetenz",8,"- Die Studierenden haben Reflexions- und Handlungssicherheit im Einsatz von Instrumenten des Sozialmanagements im Rahmen einer betrieblichen Gesamtstrategie governentieller Steuerung bzw. bei der Erbringung innovativer sozialer Dienstleistungen erworben und so ihre Professionalität erweitert.
- Sie sind in der Lage, ihr Handeln unter strategischen, normativen und operativen Gesichtspunkten zu reflektieren. 
"
"186e62769ecroot","372723611046547","Sozial-ethische Kompetenz",7,"- Die Studierenden kennen die Dilemmata ihrer Arbeit zwischen Ökonomie und Sozialem und sind in der Lage, Unternehmen zukunftsfähig zu organisieren.
- Sie vermögen mit den Widersprüchlichkeiten und Paradoxien zwischen Ökonomie und Sozialem, aktuellen Anforderungen und zukünftigen Entwicklungen balanciert umzugehen, ohne die normativ-ethische Grundorientierung (Berufsethos; Berufsethik) dem Primat des Handelns zu opfern.   
"
"186e62769ecroot","372723611046547","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372723611046547","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
Die Voraussetzung zur Teilnahme am Modul im Rahmen des Zertifikatsprogramms erfüllt, wer über eine in der Regel mindestens einjährige einschlägige Berufserfahrung verfügt, die zeitlich nach dem Erwerb des Abschlusses des Hochschulstudiums liegt. Die Mindestqualifikation muss Niveau 6 des DQR entsprechen.
"
"186e62769ecroot","372723611046547","Wissenskompetenz",10,"- Aufbauend auf Modul SMGSA_07 verfügen die Studierenden über weitere Kenntnisse im Bereich der betrieblichen Funktionen. Diese beziehen sich auf die Funktionen des Risikomanagements, des Absatzes in Form von Marketing, der Unternehmensführung in Form von Verhandlungsführung und der Entwicklung von zukunftsträchtigen Unternehmensstrategien."
"186e62769ecroot","372723664135553","Lehrinhalte",17,"Personalmanagement
- Anforderungsanalyse
- (Überfachliche) Kompetenzen
- Instrumente der Personalauswahl

Marketing
- Die sieben Ps des Dienstleistungsmarketings
- Marketingmix

Verhandlungsführung

Strategisches Management
- Grundsätze und Ziele des strategischen Sozialmanagements
- Analyseinstrumente wie beispielsweise die SWOT-Analyse oder Portfolioanalyse
- Entwicklung neuer Geschäftsfeldstrategien
"
"186e62769ecroot","372723664135553","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Simsa, R.; Badelt, Ch. & Meyer, M. (2012). 
Handbuch der Non-Profit-Organisation. Strukturen und Management. 5. überarb. Aufl. Stuttgart: Schäffer-Poeschel.
- Bleicher, Knut: Das Konzept integriertes Management. Visionen - Missionen - Programme, 8., aktualisierte und erweiterte Auflage des Standardwerks, Frankfurt/New York 2011
- Grunwlad, K. & Langer, A. (Hrsg) (2018): Sozialwirtschaft. Handbuch für Wissenschaft und Praxis. Baden-Baden: Nomos.
"
"186e62769ecroot","372723718294556","Besonderheiten",14,"Die in Modul SMGSA_07 vorgestellte Systematik der betrieblichen Funktionen wird ergänzt durch die Auseinandersetzung mit Konzepten und Methoden Integrierter Managementsysteme im Allgemeinen und des Qualitätsmanagements im Besonderen. Darüber hinaus ist eine Lerneinheit als Puffer vorgesehen, deren Thema je nach Bedürfnissen der jeweiligen Studierenden festgelegt wird. In diesem Modul werden 8 Lehreinheiten freigehalten für die thematische Ausgestaltung in Abstimmung mit den Studierenden. Diese können unter anderem Themen wählen, die inhaltlich den Modulen SMGSA_07, SMGSA_08 und SMGSA_09 zuzuordnen sind.

Prüfungsleistung: Mündliche Prüfung (30 Minuten).
"
"186e62769ecroot","372723718294556","Fachkompetenz",4,"-"
"186e62769ecroot","372723718294556","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, einzelne Methoden und Instrumente aus verschiedenen Konzepten des Qualitätsmanagements anzuwenden bzw. deren Anwendbarkeit kritisch zu reflektieren."
"186e62769ecroot","372723718294556","Lehrform",47,"-"
"186e62769ecroot","372723718294556","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372723718294556","Literatur",31,"-"
"186e62769ecroot","372723718294556","Methodenkompetenz",40,"• Die Studierenden sind in der Lage, die allgemeine Qualitätsphilosophie für ein stimmiges Qualitätsmanagement in der Sozialen Arbeit zu reformulieren.
• Sie vermögen Qualitätsmanagementsysteme auf Basis normativ-ethischer Prinzipien für den Praxiseinsatz weiterzuentwickeln. 
"
"186e62769ecroot","372723718294556","Personale und Soziale Kompetenz",41,"• Die Studierenden sind in der Lage, die allgemeine Qualitätsphilosophie für ein stimmiges Qualitätsmanagement in der Sozialen Arbeit zu reformulieren.
• Sie vermögen Qualitätsmanagementsysteme auf Basis normativ-ethischer Prinzipien für den Praxiseinsatz weiterzuentwickeln. 
"
"186e62769ecroot","372723718294556","Sachkompetenz",5,"-"
"186e62769ecroot","372723718294556","Selbstkompetenz",8,"- Die Studierenden haben Selbstvertrauen und Eigenständigkeit in der Qualitätsarbeit entwickelt."
"186e62769ecroot","372723718294556","Sozial-ethische Kompetenz",7,"- Die Studierenden sind in der Lage, die allgemeine Qualitätsphilosophie für ein stimmiges Qualitätsmanagement in der Sozialen Arbeit zu reformulieren.
- Sie vermögen Qualitätsmanagementsysteme auf Basis normativ-ethischer Prinzipien für den Praxiseinsatz weiterzuentwickeln. 
"
"186e62769ecroot","372723718294556","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372723718294556","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
Die Voraussetzung zur Teilnahme am Modul im Rahmen des Zertifikatsprogramms erfüllt, wer über eine in der Regel mindestens einjährige einschlägige Berufserfahrung verfügt, die zeitlich nach dem Erwerb des Abschlusses des Hochschulstudiums liegt. Die Mindestqualifikation muss Niveau 6 des DQR entsprechen.
"
"186e62769ecroot","372723718294556","Wissenskompetenz",10,"- Die Studierenden sind in der Lage, Qualitätsmanagement als Führungsinstrument zu beschreiben und kritisch zu diskutieren.
- Sie sind vertraut mit den verschiedenen Facetten der Qualitätsdebatte in der Sozialen Arbeit und können Zusammenhänge zwischen formalen Ansätzen und Instrumenten des Qualitätsmanagements einerseits und sozialarbeiterisch-fachlichen Ansätzen andererseits herstellen.
- Sie sind inhaltlich-fachlich in der Lage, zu beschreiben, was sicherzustellende „Qualität der Sozialen Arbeit“ ausmacht und wie diese sich in verschiedenen Arbeitsfeldern konkretisiert.
- Sie kennen verschiedene international anerkannte und branchenspezifische Modelle des Qualitätsmanagements und können deren Relevanz für die Praxis Sozialer Arbeit kritisch-konstruktiv diskutieren.
- Sie kennen spezifische Konzepte der Qualitätsentwicklung, in denen neben Organisations- auch Fachfragen der Sozialen Arbeit zentral sind.
"
"186e62769ecroot","372723767636561","Lehrinhalte",17,"Grundlagen und Konzepte des Qualitätsmanagements
- Begriffsklärungen und Einführung zum Thema Integrierte Managementsysteme und Qualität in der Sozialwirtschaft
- Besonderheiten sozialer Dienstleistung
- Allgemeine Qualitätsmanagementmodelle im Kontext Integrierter Managementsysteme
- Qualitätsentwicklung, Qualitätssicherung und Qualitätsmanagement in der Sozialen Arbeit
- Qualitätsmodelle in Handlungsfeldern der Sozialen Arbeit
- Prozessgestaltung und -management

Methoden Integrierter Managementsysteme am Beispiel Qualitätsmanagement
- Kontinuierlicher Verbesserungsprozess
- Leitbild und Leitbildentwicklung
- Fehlermanagement
- Managementbewertung
- Audit
- Projektmanagement am Beispiel der Einführung eines QM Systems
- Werkzeuge im Qualitätsmanagement

Vertiefung ausgewählter Themen
"
"186e62769ecroot","372723767636561","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Grunwald, K.: Qualität, in: Grunwald, K. / Horcher, G. / Maelicke, B. (Hrsg.): Lexikon der Sozialwirtschaft, Baden-Baden, 2., aktualisierte und vollständig überarbeitete Auflage 2013 (auch: Qualitätsmanagement, Strukturqualität, Prozessqualität, Ergebnisqualität, DIN EN ISO 9000ff, EFQM, Total Quality Management, Zertifizierung)
- Grunwald, Klaus: Qualitätsmanagement als methodisch gestütztes und auf Kriterien bezogenes Konzept, in: Bolay, Eberhard / Iser, Angelika / Weinhardt, Marc (Hrsg.): Methodisch Handeln – Beiträge zu Maja Heiners Impulsen zur Professionalisierung der Sozialen Arbeit, Wiesbaden 2015, S. 119-132
- Merchel, Joachim: Qualitätsmanagement in der Sozialen Arbeit. Eine Einführung, Weinheim, 4., aktualisierte Auflage 2013
Wörhöe, A.; Boecker, M.; Brandl, P.; Grunwald, K.; Noll, S.; Ribbeck J. und Sagmeister, M. (2021). Qualitätsmanagement - Qualitätsentwicklung. Baden-Baden. Nomos."
"186e62769ecroot","372723809307564","Besonderheiten",14,"Prüfungsleistung: Seminararbeit (15 - 20 Seiten) / Referat (10 - 15 Minuten)."
"186e62769ecroot","372723809307564","Fachkompetenz",4,"-"
"186e62769ecroot","372723809307564","Handlungskompetenz",11,"- Die Studierenden verfügen über die Fähigkeit, auf unterschiedlichen Ebenen relevante Politikfelder und zivilgesellschaftliche Prozesse zu analysieren.
Sie können situationsangemessen politische Interventionsstrategien entwickeln und umsetzen.
- Sie sind in der Lage, freiwillig Engagierte in die Arbeit der Organisation einzubinden sowie bürgerschaftliche Selbstorganisation mit den Ressourcen der Organisation zu unterstützen.  
"
"186e62769ecroot","372723809307564","Lehrform",47,"-"
"186e62769ecroot","372723809307564","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372723809307564","Literatur",31,"-"
"186e62769ecroot","372723809307564","Methodenkompetenz",40,"• Die Studierenden haben eine selbstkritische, reflektierte Haltung zu politischem und zivilgesellschaftlichem Handeln im Spannungsfeld ihrer Rollen als Professionelle und Bürger entwickelt."
"186e62769ecroot","372723809307564","Personale und Soziale Kompetenz",41,"• Die Studierenden erkennen und reflektieren Bedeutung, Eigenheiten und Spannungen zwischen politischem Denken und Handeln sowie zivilgesellschaftlichem Engagement einerseits und ethisch begründetem, professionellem Auftrag andererseits. 
"
"186e62769ecroot","372723809307564","Sachkompetenz",5,"-"
"186e62769ecroot","372723809307564","Selbstkompetenz",8,"- Die Studierenden haben eine selbstkritische, reflektierte Haltung zu politischem und zivilgesellschaftlichem Handeln im Spannungsfeld ihrer Rollen als Professionelle und Bürger entwickelt."
"186e62769ecroot","372723809307564","Sozial-ethische Kompetenz",7,"- Die Studierenden erkennen und reflektieren Bedeutung, Eigenheiten und Spannungen zwischen politischem Denken und Handeln sowie zivilgesellschaftlichem Engagement einerseits und ethisch begründetem, professionellem Auftrag andererseits. 
"
"186e62769ecroot","372723809307564","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372723809307564","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
Die Voraussetzung zur Teilnahme am Modul im Rahmen des Zertifikatsprogramms erfüllt, wer über eine in der Regel mindestens einjährige einschlägige Berufserfahrung verfügt, die zeitlich nach dem Erwerb des Abschlusses des Hochschulstudiums liegt. Die Mindestqualifikation muss Niveau 6 des DQR entsprechen.
"
"186e62769ecroot","372723809307564","Wissenskompetenz",10,"- Den Studierenden sind grundlegende wissenschaftliche Erkenntnisse zu Ablauf, Struktur und Bedeutung politischer und zivilgesellschaftlicher Prozesse vertraut. 
- Sie erwerben vertieftes Wissen und Verständnis zur zivilgesellschaftlichen und politischen Einbettung Sozialer Arbeit.
- Eckpunkte einer systematischen professionellen Arbeit mit freiwillig Engagierten sind bekannt.
"
"186e62769ecroot","372723835863568","Lehrinhalte",17,"Methoden der Politikfeldanalyse
- Theorien der Zivilgesellschaft, Formen gesellschaftlicher Transformation durch zivilgesellschaftliches Engagement
- Reflektion des Verhältnisses von Sozialer Arbeit und Zivilgesellschaft
- Formen politischer Intervention (Politikberatung, Gremienarbeit, Lobbying, politische Öffentlichkeits- und Kampagnenarbeit usw.)
- Politische Institutionen, Akteure, Prozesse und Netzwerke
- Empowerment und Begleitung bürgerschaftlicher Projekte
- Professionelles Freiwilligenmanagement als Personal- und Organisationsentwicklung
- Formen der Stakeholder-Partizipation
"
"186e62769ecroot","372723835863568","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt."
"186e62769ecroot","372723864551570","Besonderheiten",14,"Prüfungsleistung: Projekt- bzw. Forschungsskizze (10 - 15 Seiten) / Referat (10 Minuten)."
"186e62769ecroot","372723864551570","Fachkompetenz",4,"-"
"186e62769ecroot","372723864551570","Handlungskompetenz",11,"- Die Studierenden sind vertraut mit Wegen, wie innovative soziale Dienstleistungen kreativ entwickelt werden können, wissen aber auch um Schwierigkeiten und Grenzen bei der Entwicklung und der Umsetzung von Dienstleistungen im Praxisalltag.
- Möglichkeiten, Methoden und Grenzen der Wirkungsanalyse bzw. Evaluation sozialer Dienstleistungen sind ihnen vertraut.
"
"186e62769ecroot","372723864551570","Lehrform",47,"-"
"186e62769ecroot","372723864551570","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372723864551570","Literatur",31,"-"
"186e62769ecroot","372723864551570","Methodenkompetenz",40,"• Den Studierenden sind die Möglichkeiten und Grenzen ihrer methodische Arbeitsweisen bewusst.
• Sie haben gelernt, wie durch eigene Leistungsanstrengungen, Engagement und Beharrlichkeit Einflussmöglichkeiten wahrgenommen werden können und welche Wirkung dadurch auf den Dienstleistungsprozess erzeugt werden kann. 
• Sie können die Selbstkontrolle der Arbeitssituation einschätzen und erleben sich selbst als Urheber von innovativen Veränderungsprozessen.  
"
"186e62769ecroot","372723864551570","Personale und Soziale Kompetenz",41,"• Die Studierenden sind sich des Umstands bewusst, dass sie in die Erledigung von Dienstleistungsaufgaben eigene Werte, Ziele und Ethiken einbringen.
• Sie sind sich der eigenen ethischen Orientierungen und Einstellungen bewusst und können diese im Alltag schrittweise neu ausbilden.  
"
"186e62769ecroot","372723864551570","Sachkompetenz",5,"-"
"186e62769ecroot","372723864551570","Selbstkompetenz",8,"- Den Studierenden sind die Möglichkeiten und Grenzen ihrer methodische Arbeitsweisen bewusst.
- Sie haben gelernt, wie durch eigene Leistungsanstrengungen, Engagement und Beharrlichkeit Einflussmöglichkeiten wahrgenommen werden können und welche Wirkung dadurch auf den Dienstleistungsprozess erzeugt werden kann. 
- Sie können die Selbstkontrolle der Arbeitssituation einschätzen und erleben sich selbst als Urheber von innovativen Veränderungsprozessen.  
"
"186e62769ecroot","372723864551570","Sozial-ethische Kompetenz",7,"- Die Studierenden sind sich des Umstands bewusst, dass sie in die Erledigung von Dienstleistungsaufgaben eigene Werte, Ziele und Ethiken einbringen.
- Sie sind sich der eigenen ethischen Orientierungen und Einstellungen bewusst und können diese im Alltag schrittweise neu ausbilden.  
"
